method,latent_dim,beta,n_clusters,silhouette_mean,silhouette_std,calinski_harabasz_mean,calinski_harabasz_std,davies_bouldin_mean,davies_bouldin_std,ari_mean,ari_std,nmi_mean,nmi_std,purity_mean,purity_std
pca_kmeans,32,,9,0.08856191635131835,0.0014902361998696725,695.1630694992075,1.293318202728853,2.078243696370584,0.004492825444382105,0.04431682997277395,5.9230708904275485e-05,0.13190005296437607,0.0002377737982813192,0.593000699930007,0.00019491639525668706
pca_kmeans,32,,10,0.08680140376091003,0.0015254252968776394,658.9177656476683,1.1724460759119748,2.0888813738180927,0.001164369684774472,0.03717966617430231,0.00013205409685459286,0.1254241147405115,0.0002534076644645799,0.5913808619138086,0.00015164234464653024
pca_kmeans,32,,11,0.0870465338230133,0.0019771589018535264,624.8933192277507,0.8778083119992571,2.039767437052405,0.002350863965260582,0.03149055020167909,0.00017149912643311965,0.12422757836306282,0.0006587412273451297,0.5899810018998101,0.0004335463131422707
pca_kmeans,32,,12,0.08451471030712128,0.001960842243980221,595.9372156297725,1.3535241467856882,2.1199176079353115,0.027603552368432427,0.02973452676155334,0.0026740557209824025,0.12032076925876027,0.0004904296509420153,0.5902009799020098,0.0033167453520048505
pca_kmeans,32,,13,0.08358621001243591,0.0016811791779313362,569.675158035946,0.7332168511429453,2.1410779101425716,0.003965926714081151,0.029095045269566095,0.0002820410727642746,0.12101639841119267,0.0007931542685083672,0.5957804219578042,0.0009988996095384216
pca_kmeans,32,,14,0.08041618317365647,0.0013234692798577185,543.0510713075915,1.0182481408202084,2.1514994254796767,0.012266387821343656,0.028635988322431794,0.0016642494395970949,0.11992615019338251,0.0015700956894475282,0.5971802819718028,0.004262553922839822
pca_kmeans,32,,15,0.07845791727304459,0.0027271628959513296,520.1799608269281,1.0261667169778788,2.169676139416653,0.025575222572976942,0.025937928168590158,0.00183281994036825,0.11606342017313295,0.0015998263843909652,0.5960403959604039,0.0035103469016181652
vae_gmm,8,0.01,2,0.09550533816218376,0.06328425891597954,902.3387645231836,680.8934380785107,4.568473631043659,3.438276452090425,0.011474590272428106,0.03042360283642671,0.029552870585509483,0.03359633769281052,0.531946805319468,0.0
vae_gmm,8,0.01,3,0.08224622085690499,0.03483979481254479,676.8948998081119,302.0223884867292,4.48579283496044,1.723227507837835,0.08688074031502513,0.06619170089098292,0.13110079839385708,0.0891343927122194,0.5413658634136587,0.016630895342649294
vae_gmm,8,0.01,4,0.054177884757518766,0.023849088897143034,642.8678485926118,190.7374314577289,4.1041868154512375,1.1548228125877626,0.0641069534139285,0.037384404451833546,0.11785821740428984,0.08709492407797713,0.5455454454554545,0.018679807532968676
